train/n02088632/n02088632_3640.JPEG,5
train/n02101006/n02101006_16367.JPEG,-1
train/n02095570/n02095570_9036.JPEG,28
train/n02095314/n02095314_1041.JPEG,27
train/n02090622/n02090622_5095.JPEG,10
train/n02102480/n02102480_8065.JPEG,-1
train/n02088364/n02088364_12010.JPEG,3
train/n02100735/n02100735_3252.JPEG,-1
train/n02093256/n02093256_7558.JPEG,18
train/n02091831/n02091831_9109.JPEG,15
train/n02093991/n02093991_3855.JPEG,23
train/n02093859/n02093859_881.JPEG,22
train/n02090379/n02090379_6182.JPEG,9
train/n02096294/n02096294_6721.JPEG,-1
train/n02099429/n02099429_4990.JPEG,-1
train/n02091244/n02091244_5573.JPEG,12
train/n02097047/n02097047_968.JPEG,-1
train/n02094114/n02094114_876.JPEG,24
train/n02090622/n02090622_1969.JPEG,10
train/n02097298/n02097298_7484.JPEG,-1
train/n02090622/n02090622_9005.JPEG,10
train/n02102318/n02102318_10088.JPEG,-1
train/n02087394/n02087394_16344.JPEG,0
train/n02100583/n02100583_12253.JPEG,-1
train/n02089078/n02089078_10603.JPEG,6
train/n02089078/n02089078_2345.JPEG,6
train/n02100877/n02100877_18955.JPEG,-1
train/n02094258/n02094258_181.JPEG,25
train/n02091244/n02091244_12125.JPEG,12
train/n02088094/n02088094_1035.JPEG,1
train/n02088094/n02088094_1202.JPEG,1
train/n02096585/n02096585_237.JPEG,-1
train/n02099849/n02099849_2396.JPEG,-1
train/n02102480/n02102480_3271.JPEG,-1
train/n02096294/n02096294_6757.JPEG,-1
train/n02096051/n02096051_2002.JPEG,-1
train/n02097047/n02097047_2098.JPEG,-1
train/n02101006/n02101006_5935.JPEG,-1
train/n02102480/n02102480_13774.JPEG,-1
train/n02090622/n02090622_3975.JPEG,10
train/n02100583/n02100583_3891.JPEG,-1
train/n02088094/n02088094_13829.JPEG,1
train/n02093256/n02093256_10439.JPEG,18
train/n02094258/n02094258_1150.JPEG,25
train/n02101388/n02101388_24783.JPEG,-1
train/n02091244/n02091244_12569.JPEG,12
train/n02093991/n02093991_4435.JPEG,23
train/n02093428/n02093428_18084.JPEG,19
train/n02091244/n02091244_4110.JPEG,12
train/n02093754/n02093754_791.JPEG,21
train/n02088466/n02088466_10757.JPEG,4
train/n02093256/n02093256_1371.JPEG,18
train/n02096177/n02096177_9422.JPEG,-1
train/n02101556/n02101556_2889.JPEG,-1
train/n02094433/n02094433_2914.JPEG,26
train/n02097474/n02097474_13559.JPEG,-1
train/n02091244/n02091244_487.JPEG,12
train/n02100735/n02100735_12081.JPEG,-1
train/n02097047/n02097047_3186.JPEG,-1
train/n02097047/n02097047_948.JPEG,-1
train/n02093859/n02093859_894.JPEG,22
train/n02088466/n02088466_7462.JPEG,4
train/n02100877/n02100877_15970.JPEG,-1
train/n02097474/n02097474_16609.JPEG,-1
train/n02092339/n02092339_6932.JPEG,17
train/n02102318/n02102318_15835.JPEG,-1
train/n02094433/n02094433_5986.JPEG,26
train/n02091467/n02091467_8232.JPEG,13
train/n02096585/n02096585_8065.JPEG,-1
train/n02096177/n02096177_9094.JPEG,-1
train/n02100583/n02100583_19096.JPEG,-1
train/n02092002/n02092002_2641.JPEG,16
train/n02091467/n02091467_5062.JPEG,13
train/n02101006/n02101006_8279.JPEG,-1
train/n02096437/n02096437_1012.JPEG,-1
train/n02093859/n02093859_2653.JPEG,22
train/n02091635/n02091635_7861.JPEG,14
train/n02090379/n02090379_2941.JPEG,9
train/n02089867/n02089867_8327.JPEG,7
train/n02097298/n02097298_9857.JPEG,-1
train/n02088094/n02088094_765.JPEG,1
train/n02096585/n02096585_4311.JPEG,-1
train/n02093859/n02093859_189.JPEG,22
train/n02100236/n02100236_3412.JPEG,-1
train/n02093647/n02093647_562.JPEG,20
train/n02099429/n02099429_4254.JPEG,-1
train/n02094433/n02094433_4837.JPEG,26
train/n02089867/n02089867_6741.JPEG,7
train/n02091831/n02091831_6050.JPEG,15
train/n02095889/n02095889_5141.JPEG,29
train/n02098286/n02098286_4708.JPEG,-1
train/n02088632/n02088632_912.JPEG,5
train/n02088364/n02088364_4245.JPEG,3
train/n02092002/n02092002_4724.JPEG,16
train/n02091244/n02091244_390.JPEG,12
train/n02094433/n02094433_1177.JPEG,26
train/n02102040/n02102040_904.JPEG,-1
train/n02098286/n02098286_3602.JPEG,-1
train/n02102480/n02102480_14100.JPEG,-1
train/n02095570/n02095570_8923.JPEG,28
train/n02095889/n02095889_47.JPEG,29
train/n02099429/n02099429_348.JPEG,-1
train/n02097658/n02097658_2656.JPEG,-1
train/n02092002/n02092002_14162.JPEG,16
train/n02100236/n02100236_5781.JPEG,-1
train/n02093754/n02093754_4505.JPEG,21
train/n02091831/n02091831_13442.JPEG,15
train/n02096585/n02096585_8512.JPEG,-1
train/n02098286/n02098286_4540.JPEG,-1
train/n02090622/n02090622_10652.JPEG,10
train/n02097298/n02097298_4554.JPEG,-1
train/n02091467/n02091467_12608.JPEG,13
train/n02095570/n02095570_3751.JPEG,28
train/n02098413/n02098413_13445.JPEG,-1
train/n02093256/n02093256_6768.JPEG,18
train/n02101006/n02101006_8380.JPEG,-1
train/n02102318/n02102318_33.JPEG,-1
train/n02096051/n02096051_9518.JPEG,-1
train/n02099849/n02099849_2954.JPEG,-1
train/n02096051/n02096051_563.JPEG,-1
train/n02097474/n02097474_12691.JPEG,-1
train/n02094433/n02094433_12681.JPEG,26
train/n02096294/n02096294_457.JPEG,-1
train/n02099267/n02099267_5612.JPEG,-1
train/n02088094/n02088094_1419.JPEG,1
train/n02094433/n02094433_4399.JPEG,26
train/n02099267/n02099267_15592.JPEG,-1
train/n02101556/n02101556_1739.JPEG,-1
train/n02093754/n02093754_5971.JPEG,21
train/n02097130/n02097130_1547.JPEG,-1
train/n02096585/n02096585_7768.JPEG,-1
train/n02097209/n02097209_3890.JPEG,-1
train/n02093428/n02093428_12678.JPEG,19
train/n02097658/n02097658_5397.JPEG,-1
train/n02093428/n02093428_8888.JPEG,19
train/n02088094/n02088094_13117.JPEG,1
train/n02092339/n02092339_2327.JPEG,17
train/n02102177/n02102177_5493.JPEG,-1
train/n02092002/n02092002_8705.JPEG,16
train/n02100583/n02100583_21320.JPEG,-1
train/n02089078/n02089078_8149.JPEG,6
train/n02099849/n02099849_3261.JPEG,-1
train/n02102480/n02102480_3447.JPEG,-1
train/n02099267/n02099267_191.JPEG,-1
train/n02098286/n02098286_118.JPEG,-1
train/n02099429/n02099429_3127.JPEG,-1
train/n02092002/n02092002_4299.JPEG,16
train/n02099712/n02099712_6455.JPEG,-1
train/n02095314/n02095314_194.JPEG,27
train/n02089078/n02089078_502.JPEG,6
train/n02100236/n02100236_9465.JPEG,-1
train/n02095889/n02095889_5543.JPEG,29
train/n02092002/n02092002_3731.JPEG,16
train/n02088238/n02088238_9467.JPEG,2
train/n02100877/n02100877_569.JPEG,-1
train/n02099712/n02099712_5457.JPEG,-1
train/n02096585/n02096585_1160.JPEG,-1
train/n02099267/n02099267_13417.JPEG,-1
train/n02102177/n02102177_5793.JPEG,-1
train/n02096051/n02096051_7933.JPEG,-1
train/n02088238/n02088238_291.JPEG,2
train/n02089867/n02089867_6775.JPEG,7
train/n02093754/n02093754_6483.JPEG,21
train/n02095314/n02095314_4840.JPEG,27
