train/n02102480/n02102480_7607.JPEG,67
train/n02100877/n02100877_1303.JPEG,60
train/n02125311/n02125311_15530.JPEG,-1
train/n02133161/n02133161_2192.JPEG,-1
train/n02097298/n02097298_3986.JPEG,46
train/n02089867/n02089867_8938.JPEG,15
train/n02102177/n02102177_5770.JPEG,65
train/n02112706/n02112706_5039.JPEG,109
train/n02128757/n02128757_11733.JPEG,-1
train/n02483362/n02483362_3057.JPEG,-1
train/n02096437/n02096437_7298.JPEG,41
train/n02108089/n02108089_49268.JPEG,89
train/n02109961/n02109961_34037.JPEG,95
train/n02115641/n02115641_14268.JPEG,-1
train/n02108000/n02108000_5486.JPEG,88
train/n02113799/n02113799_1383.JPEG,114
train/n02091244/n02091244_3130.JPEG,20
train/n02445715/n02445715_15229.JPEG,-1
train/n02099712/n02099712_5910.JPEG,55
train/n02086646/n02086646_5934.JPEG,5
train/n02093647/n02093647_546.JPEG,28
train/n02099429/n02099429_428.JPEG,53
train/n02114712/n02114712_5097.JPEG,-1
train/n02105641/n02105641_1779.JPEG,76
train/n02099601/n02099601_30557.JPEG,54
train/n02113799/n02113799_34.JPEG,114
train/n02105251/n02105251_2419.JPEG,73
train/n02090721/n02090721_2143.JPEG,19
train/n02095889/n02095889_2187.JPEG,37
train/n02093428/n02093428_18144.JPEG,27
train/n02106662/n02106662_8845.JPEG,82
train/n02088364/n02088364_3325.JPEG,11
train/n02119789/n02119789_13292.JPEG,-1
train/n02107312/n02107312_7138.JPEG,84
train/n02396427/n02396427_12304.JPEG,-1
train/n02128385/n02128385_19440.JPEG,-1
train/n02093256/n02093256_1363.JPEG,26
train/n02090622/n02090622_3825.JPEG,18
train/n02101006/n02101006_993.JPEG,61
train/n02106382/n02106382_2048.JPEG,80
train/n02096051/n02096051_7722.JPEG,38
train/n02112706/n02112706_2740.JPEG,109
train/n02423022/n02423022_8048.JPEG,-1
train/n02100236/n02100236_1602.JPEG,57
train/n02114548/n02114548_1293.JPEG,-1
train/n02408429/n02408429_77.JPEG,-1
train/n02098105/n02098105_4174.JPEG,49
train/n02101006/n02101006_8248.JPEG,61
train/n02106382/n02106382_2312.JPEG,80
train/n02088364/n02088364_3432.JPEG,11
train/n02100877/n02100877_14774.JPEG,60
train/n02110063/n02110063_6831.JPEG,96
train/n02415577/n02415577_3793.JPEG,-1
train/n02488702/n02488702_1235.JPEG,-1
train/n02113186/n02113186_10233.JPEG,111
train/n02113799/n02113799_295.JPEG,114
train/n02443114/n02443114_31067.JPEG,-1
train/n02412080/n02412080_23861.JPEG,-1
train/n02415577/n02415577_7470.JPEG,-1
train/n02410509/n02410509_988.JPEG,-1
train/n02410509/n02410509_1958.JPEG,-1
train/n02092339/n02092339_1369.JPEG,25
train/n02100236/n02100236_8616.JPEG,57
train/n02097298/n02097298_16563.JPEG,46
train/n02098105/n02098105_3927.JPEG,49
train/n02101388/n02101388_1222.JPEG,62
train/n02088364/n02088364_7226.JPEG,11
train/n02088238/n02088238_1278.JPEG,10
train/n02113978/n02113978_2003.JPEG,115
train/n02447366/n02447366_11765.JPEG,-1
train/n02484975/n02484975_8164.JPEG,-1
train/n02129165/n02129165_23582.JPEG,-1
train/n02128385/n02128385_12804.JPEG,-1
train/n02125311/n02125311_29159.JPEG,-1
train/n02105251/n02105251_985.JPEG,73
train/n02107908/n02107908_9837.JPEG,87
train/n02108000/n02108000_5830.JPEG,88
train/n02106662/n02106662_63240.JPEG,82
train/n02108089/n02108089_140.JPEG,89
train/n02488291/n02488291_4995.JPEG,-1
train/n02101006/n02101006_4003.JPEG,61
train/n02105162/n02105162_529.JPEG,72
train/n02110185/n02110185_13487.JPEG,97
train/n02497673/n02497673_7671.JPEG,-1
train/n02104029/n02104029_5168.JPEG,69
train/n02093256/n02093256_6748.JPEG,26
train/n02125311/n02125311_27614.JPEG,-1
train/n02093428/n02093428_15328.JPEG,27
train/n02127052/n02127052_7277.JPEG,-1
train/n02105251/n02105251_4301.JPEG,73
train/n02102040/n02102040_3637.JPEG,64
train/n02134084/n02134084_13206.JPEG,-1
train/n02113023/n02113023_6203.JPEG,110
train/n02094258/n02094258_877.JPEG,33
train/n02132136/n02132136_23594.JPEG,-1
train/n02097474/n02097474_17975.JPEG,47
train/n02443484/n02443484_2657.JPEG,-1
train/n02133161/n02133161_14303.JPEG,-1
train/n02488291/n02488291_3943.JPEG,-1
train/n02116738/n02116738_51093.JPEG,-1
train/n02423022/n02423022_18296.JPEG,-1
train/n02129604/n02129604_17511.JPEG,-1
train/n02085620/n02085620_11143.JPEG,0
train/n02490219/n02490219_7087.JPEG,-1
train/n02486261/n02486261_18184.JPEG,-1
train/n02113624/n02113624_9125.JPEG,112
train/n02101388/n02101388_12119.JPEG,62
train/n02100735/n02100735_2697.JPEG,59
train/n02095314/n02095314_1814.JPEG,35
train/n02492660/n02492660_3831.JPEG,-1
train/n02097474/n02097474_1278.JPEG,47
train/n02099849/n02099849_4326.JPEG,56
train/n02113186/n02113186_10092.JPEG,111
train/n02100877/n02100877_8409.JPEG,60
train/n02108915/n02108915_10598.JPEG,92
train/n02107142/n02107142_12230.JPEG,83
train/n02090379/n02090379_3191.JPEG,17
train/n02442845/n02442845_16609.JPEG,-1
train/n02108422/n02108422_7139.JPEG,90
train/n02085620/n02085620_11964.JPEG,0
train/n02085936/n02085936_754.JPEG,2
train/n02096177/n02096177_8173.JPEG,39
train/n02090721/n02090721_2084.JPEG,19
train/n02107908/n02107908_4243.JPEG,87
train/n02114548/n02114548_10750.JPEG,-1
train/n02100735/n02100735_9323.JPEG,59
train/n02105641/n02105641_10994.JPEG,76
train/n02096177/n02096177_12049.JPEG,39
train/n02119022/n02119022_7475.JPEG,-1
train/n02441942/n02441942_25233.JPEG,-1
train/n02094258/n02094258_5657.JPEG,33
train/n02105251/n02105251_4951.JPEG,73
train/n02093428/n02093428_9948.JPEG,27
train/n02105505/n02105505_6521.JPEG,75
train/n02101388/n02101388_74.JPEG,62
train/n02095570/n02095570_3156.JPEG,36
train/n02095570/n02095570_12411.JPEG,36
train/n02096585/n02096585_1717.JPEG,42
train/n02112350/n02112350_1579.JPEG,108
train/n02403003/n02403003_31875.JPEG,-1
train/n02113186/n02113186_1016.JPEG,111
train/n02107683/n02107683_436.JPEG,86
train/n02493509/n02493509_13264.JPEG,-1
train/n02105056/n02105056_13970.JPEG,71
train/n02120505/n02120505_23572.JPEG,-1
train/n02094433/n02094433_212.JPEG,34
train/n02112137/n02112137_5055.JPEG,107
train/n02493793/n02493793_9433.JPEG,-1
train/n02107142/n02107142_51042.JPEG,83
train/n02098105/n02098105_2172.JPEG,49
train/n02085936/n02085936_8933.JPEG,2
train/n02099601/n02099601_16537.JPEG,54
train/n02098286/n02098286_4615.JPEG,50
train/n02410509/n02410509_8760.JPEG,-1
train/n02109961/n02109961_49614.JPEG,95
train/n02129604/n02129604_8483.JPEG,-1
train/n02108422/n02108422_9071.JPEG,90
train/n02108422/n02108422_3821.JPEG,90
train/n02417914/n02417914_12870.JPEG,-1
train/n02417914/n02417914_35603.JPEG,-1
train/n02095570/n02095570_245.JPEG,36
train/n02089078/n02089078_6795.JPEG,14
train/n02108915/n02108915_7876.JPEG,92
train/n02111500/n02111500_5137.JPEG,104
train/n02104029/n02104029_3592.JPEG,69
train/n02408429/n02408429_4120.JPEG,-1
train/n02134418/n02134418_4603.JPEG,-1
train/n02106550/n02106550_1701.JPEG,81
train/n02484975/n02484975_5911.JPEG,-1
train/n02110185/n02110185_367.JPEG,97
train/n02114548/n02114548_3214.JPEG,-1
train/n02488702/n02488702_1243.JPEG,-1
train/n02105412/n02105412_5044.JPEG,74
train/n02111889/n02111889_6712.JPEG,105
train/n02088466/n02088466_11497.JPEG,12
train/n02114855/n02114855_10417.JPEG,-1
train/n02090622/n02090622_5283.JPEG,18
train/n02133161/n02133161_991.JPEG,-1
train/n02096051/n02096051_9626.JPEG,38
train/n02110185/n02110185_4113.JPEG,97
train/n02128385/n02128385_3757.JPEG,-1
train/n02099849/n02099849_3316.JPEG,56
train/n02423022/n02423022_583.JPEG,-1
train/n02488702/n02488702_1990.JPEG,-1
train/n02134084/n02134084_645.JPEG,-1
train/n02107908/n02107908_7438.JPEG,87
train/n02494079/n02494079_12576.JPEG,-1
train/n02481823/n02481823_3813.JPEG,-1
